survey,HJD,mag,mag_err,flux,flux_err,camera
HATNET,2454450.8815208,10.24357,0.0021,0.9952633231425939,0.0019174797968802264,
HATNET,2454450.8857219,10.23986,0.00207,0.9986699910631468,0.0018965567720190032,
HATNET,2454450.8898422,10.24513,0.00214,0.9938343425987322,0.0019511977001479693,
HATNET,2454450.8938119,10.2316,0.00209,1.006296587648877,0.001929504466225828,
HATNET,2454450.8979901,10.24166,0.00211,0.9970157064326011,0.0019300028812594384,
HATNET,2454450.9020872,10.25792,0.00213,0.9821956355857804,0.0019193364255024878,
HATNET,2454450.9061728,10.23787,0.00209,1.0005020895550587,0.0019183939148349285,
HATNET,2454450.9103046,10.24142,0.0021,0.9972361192889317,0.0019212805967951895,
HATNET,2454450.914506,10.23774,0.0021,1.0006218912693503,0.0019278036437299407,
HATNET,2454450.918684,10.23479,0.00209,1.0033443282133836,0.0019238437118953868,
HATNET,2454450.9226654,10.26102,0.00212,0.979395264909271,0.0019048788638602334,
HATNET,2454450.9269129,10.25048,0.00213,0.9889492376147143,0.0019325338313021482,
HATNET,2454450.930952,10.23975,0.00213,0.9987711751846379,0.0019517271588470443,
HATNET,2454450.9351418,10.24799,0.00215,0.9912198715399299,0.0019551584622117878,
HATNET,2454450.9398291,10.25277,0.00213,0.9868655757521752,0.001928462088396452,
HATNET,2454450.9437874,10.24994,0.00217,0.9894412221416944,0.001969805001878419,
HATNET,2454450.9478498,10.26184,0.00215,0.9786558579348261,0.0019303762335411707,
HATNET,2454450.952028,10.25211,0.00218,0.9874656564013158,0.0019749313128026315,
HATNET,2454450.9561135,10.24376,0.00216,0.9950891708157075,0.0019719198247357137,
HATNET,2454450.9602799,10.26152,0.00219,0.9789443405589822,0.0019668698218570377,
HATNET,2454451.8182308,10.29231,0.00395,0.9515727571463987,0.0034483599914938304,
HATNET,2454451.822164,10.3118,0.00422,0.9346435214997632,0.0036185281291091745,
HATNET,2454451.8261568,10.31929,0.00326,0.9282180299186945,0.00277613832801371,
HATNET,2454451.8305434,10.30373,0.00302,0.9416163697608453,0.002608882051997938,
HATNET,2454451.8346521,10.32049,0.0028,0.927192692166258,0.0023817793927206625,
HATNET,2454451.8388648,10.31074,0.00308,0.9355564558800831,0.002643590719367574,
HATNET,2454451.8428924,10.32597,0.00242,0.9225246937557192,0.0020481740907237066,
HATNET,2454451.8469432,10.30621,0.00235,0.9394680176877891,0.002025458570244316,
HATNET,2454451.8511099,10.32907,0.00227,0.919894452888065,0.0019157434936292728,
HATNET,2454451.8551606,10.31026,0.00222,0.9359701534034246,0.0019062878353721124,
HATNET,2454451.8595008,10.33045,0.00226,0.9187259849620957,0.0019048814000131524,
HATNET,2454451.863563,10.25689,0.00265,0.983127852376523,0.0023901732190805373,
HATNET,2454451.867857,10.29646,0.00316,0.9479425112671945,0.0027481636106461787,
HATNET,2454451.8718848,10.26268,0.00293,0.9778989954540205,0.0026286642721837427,
HATNET,2454451.8760511,10.30831,0.00248,0.9376526815949567,0.002133374908583021,
HATNET,2454451.8807154,10.31464,0.00231,0.9322019348372755,0.0019755839169487213,
HATNET,2454451.8846735,10.33534,0.00233,0.914597479094059,0.001955056996595557,
HATNET,2454451.8887938,10.3066,0.00225,0.9391306183006521,0.0019385723772261164,
HATNET,2454451.8931225,10.32095,0.00232,0.9267999463974219,0.0019726384180202006,
HATNET,2454451.8973816,10.33894,0.00233,0.9115699496207422,0.0019485853051525958,
HATNET,2454451.9015597,10.31265,0.00225,0.9339120951247158,0.0019278001963583579,
HATNET,2454451.90568,10.32065,0.00229,0.9270560660689239,0.0019476682488970968,
HATNET,2454451.9097076,10.33359,0.00231,0.916072824727774,0.0019414020413955576,
HATNET,2454451.9138048,10.31906,0.00226,0.9284146824390653,0.0019249698920296215,
HATNET,2454451.9180407,10.30625,0.00228,0.9394334070444976,0.001965053365193995,
HATNET,2454451.9220798,10.31634,0.00233,0.9307434744235757,0.001989570913217368,
HATNET,2454451.9261884,10.31763,0.0023,0.9296382832295562,0.0019616220655302562,
HATNET,2454451.9301353,10.30325,0.0023,0.9420327469422128,0.001987775521070724,
HATNET,2454451.9343943,10.30821,0.00229,0.9377390465756326,0.001970112308860732,
HATNET,2454451.9384797,10.29927,0.00228,0.9454923079632803,0.0019777270295011735,
HATNET,2454451.9432019,10.337,0.00234,0.9132002043462111,0.0019604481451102147,
HATNET,2454451.947681,10.32547,0.00236,0.9229496299149289,0.0019983129601827817,
HATNET,2454451.9516159,10.33296,0.00234,0.9166045315535208,0.0019677565172800354,
HATNET,2454451.9557941,10.31977,0.00233,0.9278077588232946,0.001983295484457134,
HATNET,2454451.9600417,10.31012,0.00233,0.9360908496365028,0.0020010015409661023,
HATNET,2454452.8058849,10.17651,0.00213,1.0586733970088809,0.0020687837941549686,
HATNET,2454452.8098066,10.18516,0.00215,1.0502725140132427,0.002071638445071992,
HATNET,2454452.8137184,10.1871,0.00214,1.0483975563414716,0.002058321807863072,
HATNET,2454452.8176303,10.18233,0.00214,1.0530136478365273,0.002067384593000154,
HATNET,2454452.8215423,10.18875,0.00215,1.04680551014314,0.002064799859456652,
HATNET,2454452.8254658,10.18678,0.00216,1.048706597028003,0.002078170871174758,
HATNET,2454452.8293892,10.17245,0.00215,1.062639609396594,0.002096032257066676,
HATNET,2454452.8333011,10.1883,0.00216,1.0472394646437988,0.0020752635262666105,
HATNET,2454452.8372244,10.18289,0.00217,1.052470665487704,0.002095285636796622,
HATNET,2454452.8414492,10.17673,0.00216,1.0584589024096256,0.0020974965405548543,
HATNET,2454452.8453609,10.17023,0.00214,1.0648146067364863,0.002090553448088147,
HATNET,2454452.8492728,10.18412,0.00217,1.0512790261960012,0.0020929132906837822,
HATNET,2454452.8531963,10.18625,0.00218,1.049218646065278,0.002098437292130556,
HATNET,2454452.8571083,10.17741,0.00215,1.0577961938197795,0.0020864787309289225,
HATNET,2454452.8610202,10.18945,0.00216,1.0461308272049754,0.002073066593360318,
HATNET,2454452.8649321,10.17565,0.00215,1.05951229304561,0.0020898636972917994,
HATNET,2454452.8688556,10.17473,0.00218,1.0604104526541762,0.0021208209053083524,
HATNET,2454452.8727674,10.18001,0.00217,1.0552661320065926,0.002100850923352574,
HATNET,2454452.8766795,10.19747,0.00219,1.0384318499665308,0.0020863905976391765,
HATNET,2454452.8805912,10.18008,0.0022,1.055198098677939,0.002129757630359143,
HATNET,2454452.8845032,10.16897,0.00219,1.066051044467597,0.0021418823737468233,
HATNET,2454452.8884267,10.17799,0.00221,1.0572312702708446,0.0021435606488977676,
HATNET,2454452.8923386,10.17895,0.00219,1.0562968872733152,0.0021222845716775784,
HATNET,2454452.8962504,10.17528,0.00222,1.0598734179219977,0.002158641273198931,
HATNET,2454452.900475,10.17106,0.00224,1.064000911482367,0.0021865706804775242,
HATNET,2454452.9043985,10.16528,0.00219,1.0696803059137372,0.0021491741926156736,
HATNET,2454452.9083103,10.17651,0.00223,1.0586733970088809,0.0021659097938805543,
HATNET,2454452.9122221,10.17767,0.00222,1.057542914909473,0.0021538947441275508,
HATNET,2454452.9161458,10.176,0.00223,1.0591708016808163,0.002166927419952496,
HATNET,2454452.9200691,10.16755,0.00222,1.0674462110180287,0.0021740647600550674,
HATNET,2454452.9239927,10.17442,0.00225,1.0607132648589654,0.0021895457302134607,
HATNET,2454452.9279046,10.18148,0.00224,1.0538383528160784,0.0021656861562458856,
HATNET,2454452.9318164,10.18498,0.00223,1.050446649059505,0.002149078924222657,
HATNET,2454452.9357399,10.19027,0.00228,1.0453410373647223,0.0021865849221940977,
HATNET,2454452.9396635,10.17536,0.00226,1.0597953264395874,0.0021973737961040983,
HATNET,2454452.9435753,10.17743,0.0023,1.0577767086732681,0.002232005899035336,
HATNET,2454452.9474871,10.18453,0.0023,1.0508821129987396,0.0022174576696303676,
HATNET,2454452.9513992,10.18087,0.00227,1.0544305979767912,0.002195924272850748,
HATNET,2454452.9553227,10.18627,0.00227,1.0491993189215778,0.0021850297742678727,
HATNET,2454453.5677219,10.18291,0.00223,1.052451278440144,0.0021531801384601116,
HATNET,2454453.5717027,10.15946,0.00209,1.0754296352206427,0.0020620623280836175,
HATNET,2454453.5758115,10.17824,0.00212,1.0569878617990773,0.002055792905517471,
HATNET,2454453.5802209,10.17706,0.00212,1.058137241991921,0.00205802839726869,
HATNET,2454453.584584,10.19101,0.00213,1.0446288120461231,0.0020413388712460937,
HATNET,2454453.5890517,10.15924,0.00206,1.0756475689052771,0.002032875221967772,
HATNET,2454453.5933221,10.18769,0.00212,1.0478280013044572,0.002037977397032522,
HATNET,2454453.59757,10.17135,0.00207,1.0637167549271709,0.0020200859474304982,
HATNET,2454453.6016437,10.17777,0.00211,1.0574455160928795,0.002046981687115574,
HATNET,2454453.6056252,10.17694,0.0021,1.0582541981049427,0.002038838363321449,
HATNET,2454453.6096065,10.18309,0.0021,1.0522768110816905,0.002027322296579403,
HATNET,2454453.6137613,10.16947,0.00208,1.0655602228434533,0.002033362627077415,
HATNET,2454453.6177427,10.18248,0.00213,1.0528681786737177,0.0020574396519036867,
HATNET,2454453.6219903,10.16462,0.00209,1.070330743489145,0.0020522855540296447,
HATNET,2454453.6262609,10.14434,0.00203,1.0905108727643007,0.002030951441937184,
HATNET,2454453.6308674,10.17002,0.00211,1.0650205800594141,0.002061645343050792,
HATNET,2454453.635092,10.16901,0.00209,1.0660117704191614,0.0020440042203449973,
HATNET,2454453.6392815,10.17083,0.0021,1.064226331000385,0.002050344307431934,
HATNET,2454453.6436217,10.17267,0.0021,1.0624243112150995,0.0020468725261942283,
HATNET,2454453.6477417,10.19201,0.00209,1.0436671162992337,0.002001159883546237,
HATNET,2454453.6519894,10.16688,0.0021,1.0681051276799458,0.00205781721846595,
HATNET,2454453.656179,10.18505,0.0021,1.0503789264443837,0.0020236658215900967,
HATNET,2454453.6605655,10.20095,0.00212,1.0351087981762745,0.0020132391303978917,
HATNET,2454453.6646856,10.17657,0.00207,1.058614894171414,0.0020103970926007584,
HATNET,2454453.6689334,10.19113,0.00208,1.044513361783203,0.001993199809641341,
HATNET,2454453.6730997,10.19002,0.00209,1.0455817637472802,0.002004831088286069,
HATNET,2454453.6775093,10.1835,0.00208,1.0518795211680847,0.0020072563339721245,
HATNET,2454453.6815138,10.20641,0.00211,1.0299164622703658,0.001993691500358231,
HATNET,2454453.6855878,10.21222,0.00215,1.0244198850889275,0.002020644727468985,
HATNET,2454453.6899165,10.20822,0.00211,1.028200948117964,0.0019903706426870676,
HATNET,2454453.6944649,10.19542,0.0021,1.0403943858471136,0.002004429550714622,
HATNET,2454453.6986429,10.20762,0.00212,1.0287693099898674,0.00200090911667754,
HATNET,2454453.7028556,10.20303,0.0021,1.033127685935387,0.001990429486664507,
HATNET,2454453.7071844,10.20772,0.00213,1.0286745611981845,0.0020101622159193876,
HATNET,2454453.7111887,10.1977,0.0021,1.0382118941166396,0.002000224750132975,
HATNET,2454453.7151703,10.2054,0.00212,1.0308749820284444,0.0020050045522021116,
HATNET,2454453.7192093,10.1961,0.00209,1.0397429875785966,0.001993635636733272,
HATNET,2454453.7232139,10.19831,0.00209,1.037628758563418,0.001989581748071141,
HATNET,2454453.7272763,10.2085,0.00211,1.0279358200466282,0.0019898574131177846,
HATNET,2454453.7316395,10.21937,0.00217,1.0176958417093784,0.002026055024320506,
HATNET,2454453.7358062,10.20216,0.00211,1.0339558625141196,0.0020015108898209103,
HATNET,2454453.7398686,10.223,0.00215,1.014299006274131,0.0020006815261370474,
HATNET,2454453.7440466,10.20543,0.00214,1.0308464982935674,0.002023863767291958,
HATNET,2454453.7480972,10.21366,0.00215,1.0230621088509435,0.002017966544981219,
HATNET,2454453.7521135,10.20657,0.00216,1.0297646993541898,0.0020406346335826147,
HATNET,2454453.7567313,10.20159,0.00212,1.0344988208944776,0.002012052752565406,
HATNET,2454453.7612448,10.20275,0.00216,1.0333941531072415,0.0020478269456070106,
HATNET,2454453.7659207,10.21445,0.00215,1.022317982333994,0.002016498772493658,
HATNET,2454453.7703188,10.2156,0.00217,1.0212357274841124,0.002033102319853692,
HATNET,2454453.7743117,10.21681,0.00217,1.0200982440700428,0.0020308377886532046,
HATNET,2454453.7788948,10.22029,0.0022,1.016833861052223,0.0020523252241421014,
HATNET,2454453.7830961,10.21666,0.0022,1.0202391855863258,0.0020591983562292812,
HATNET,2454453.7875171,10.20629,0.00223,1.030030299135173,0.0021073096945609503,
HATNET,2454453.7919266,10.22078,0.00221,1.0163750606777069,0.002060723746878653,
HATNET,2454453.7964637,10.2061,0.00221,1.0302105665711165,0.0020887755524056583,
HATNET,2454453.8006996,10.21529,0.00222,1.0215273529028124,0.002080541948113985,
HATNET,2454453.805086,10.22715,0.00223,1.0104294600306578,0.0020672088952920797,
HATNET,2454453.8106298,10.21358,0.0022,1.023137493630141,0.0020650481522810184,
HATNET,2454453.8152361,10.21088,0.00225,1.0256849898960323,0.002117239658042268,
HATNET,2454453.8193447,10.2383,0.0023,1.0001059245238846,0.0021103152535825085,
HATNET,2454453.8242638,10.23378,0.00226,1.0042781178924327,0.002082264721501741,
HATNET,2454453.8288353,10.22777,0.00226,1.009852627990312,0.002093822880053307,
HATNET,2454453.8330133,10.22126,0.00223,1.0159258242956926,0.0020784537506232975,
HATNET,2454453.8384875,10.23585,0.00228,1.0023652450947047,0.002096690604418281,
HATNET,2454453.8429551,10.22871,0.00231,1.008978704229904,0.002138294318138604,
HATNET,2454453.8472605,10.21847,0.00225,1.0185397907073976,0.002102490393662059,
HATNET,2454453.8529317,10.22324,0.00228,1.0140748221147111,0.0021211840315793953,
HATNET,2454453.8579084,10.2325,0.00231,1.0054627832117755,0.0021308431460726617,
HATNET,2454453.8623293,10.23106,0.00235,1.0067972021716933,0.0021706178211958523,
HATNET,2454453.8669359,10.22565,0.00232,1.0118263846571276,0.0021536121214720512,
HATNET,2454453.871334,10.23549,0.0023,1.0026976567039287,0.0021157840462559963,
HATNET,2454453.8757203,10.23048,0.00231,1.0073351766570324,0.0021348112459428853,
HATNET,2454453.8800141,10.23086,0.00231,1.0069826781524882,0.0021340642078277504,
HATNET,2454453.8840763,10.22952,0.00232,1.008226248923949,0.002145949447250974,
HATNET,2454453.8887522,10.24351,0.00234,0.9953183249461307,0.002136738422361418,
HATNET,2454453.8937983,10.23171,0.0023,1.0061946411382943,0.0021231630042367676,
HATNET,2454453.897872,10.24096,0.00232,0.9976587134721789,0.002123457078216014,
HATNET,2454453.9018767,10.261,0.00235,0.9794133062029345,0.002111579146400822,
HATNET,2454453.9058927,10.24473,0.00235,0.9942005521556315,0.002143459906023609,
HATNET,2454453.9099087,10.2441,0.0024,0.994777605863015,0.0021903360129093903,
HATNET,2454453.9139017,10.23751,0.00233,1.000833883291173,0.0021393972000627822,
HATNET,2454453.9179641,10.25014,0.00238,0.9892589771189156,0.002160033362883504,
HATNET,2454453.9219572,10.23511,0.00238,1.0030486552187658,0.0021901429352483145,
HATNET,2454453.9259614,10.24416,0.00236,0.9947226339398934,0.0021537113909157325,
HATNET,2454453.9303595,10.2412,0.00233,0.9974382072125015,0.002132138553032228,
HATNET,2454453.9347692,10.25231,0.00236,0.9872837752576815,0.002137605238172595,
HATNET,2454453.939225,10.25581,0.00243,0.9841062726735333,0.0021939249932079684,
HATNET,2454453.943264,10.25767,0.00242,0.9824218205281767,0.0021811567024570527,
HATNET,2454453.9472571,10.26258,0.00245,0.9779890674279005,0.002198232307521427,
HATNET,2454453.9531018,10.24594,0.0024,0.9930931813421152,0.0021866271882762167,
HATNET,2454454.5691114,10.3234,0.00247,0.924710949203856,0.002095445912416077,
HATNET,2454454.5730457,10.324,0.00233,0.9242000762210079,0.001975583649169677,
HATNET,2454454.5769808,10.31155,0.0023,0.9348587559025748,0.0019726377418127724,
HATNET,2454454.5809042,10.31718,0.00235,0.9300236659134278,0.002005096894400509,
HATNET,2454454.5848393,10.32322,0.00239,0.9248642661589992,0.0020279133909357873,
HATNET,2454454.5887742,10.32645,0.00239,0.9221169391070884,0.0020218894352898543,
HATNET,2454454.5927092,10.32547,0.00236,0.9229496299149289,0.0019983129601827817,
HATNET,2454454.5966328,10.33475,0.00241,0.9150946156473959,0.0020232825905598384,
HATNET,2454454.6005679,10.31965,0.00237,0.9279103095934568,0.002017566452969259,
HATNET,2454454.6044913,10.3255,0.00242,0.9229241282265346,0.002049060908539645,
HATNET,2454454.6084146,10.31768,0.00238,0.9295954727902536,0.0020297589222392693,
HATNET,2454454.6123384,10.3236,0.00242,0.9245406268398487,0.0020526498320664528,
HATNET,2454454.6162617,10.32796,0.00242,0.9208353858394,0.0020444235171847226,
HATNET,2454454.6201968,10.32369,0.0024,0.9244639920113947,0.0020355170466305936,
HATNET,2454454.6241202,10.3136,0.00238,0.9330952959332672,0.002037400737909336,
HATNET,2454454.6283679,10.33183,0.00243,0.9175590012469396,0.00204556731470648,
HATNET,2454454.6322912,10.32466,0.00239,0.9236384419220534,0.00202522557448964,
HATNET,2454454.6362148,10.32798,0.00238,0.9208184235809659,0.0020105943560758707,
HATNET,2454454.6401384,10.32072,0.00235,0.9269962984822382,0.0019985700013149172,
HATNET,2454454.6440617,10.33398,0.00236,0.9157438274614289,0.0019827114062467635,
HATNET,2454454.6479851,10.33492,0.00238,0.914951345205023,0.00199778367118161,
HATNET,2454454.6519085,10.3278,0.00235,0.9209710951558667,0.001985579884051639,
HATNET,2454454.6558322,10.33757,0.00237,0.9127209097410556,0.0019845399597122034,
HATNET,2454454.6597673,10.32706,0.00232,0.9215990109515103,0.0019615685370711045,
HATNET,2454454.6637139,10.33827,0.00237,0.9121326464780699,0.00198326089188351,
HATNET,2454454.6676489,10.34102,0.00232,0.9098252804721441,0.0019365088538489672,
HATNET,2454454.6715724,10.34272,0.00235,0.9084018290660009,0.0019584810076193593,
HATNET,2454454.6755074,10.35323,0.00237,0.8996508611478801,0.0019561215971747484,
HATNET,2454454.6794309,10.34252,0.00237,0.9085691782797654,0.001975512800479857,
HATNET,2454454.6833659,10.35404,0.0024,0.898979938103481,0.0019794053683012424,
HATNET,2454454.687625,10.33987,0.00235,0.9107894680694205,0.0019636286696909522,
HATNET,2454454.6915601,10.3381,0.00236,0.912275475545918,0.0019752019470535473,
HATNET,2454454.6955067,10.34538,0.00242,0.9061790135211992,0.0020118836813956898,
HATNET,2454454.6994303,10.33806,0.00236,0.912309085635607,0.0019752747175229655,
HATNET,2454454.7033652,10.34123,0.00236,0.9096493216786624,0.0019695159625336177,
HATNET,2454454.7073003,10.34431,0.00239,0.907072498952012,0.0019889020848580814,
HATNET,2454454.7112352,10.35735,0.00237,0.8962434608531895,0.0019487128460752838,
HATNET,2454454.7151588,10.35071,0.00241,0.9017413811069205,0.0019937584664841083,
HATNET,2454454.7190938,10.37651,0.00247,0.8805661770621837,0.0019954114287555904,
HATNET,2454454.7230172,10.3361,0.00236,0.9139574977986007,0.0019788437567015574,
HATNET,2454454.7269754,10.35584,0.00245,0.8974907888268593,0.002017295809748445,
HATNET,2454454.7308991,10.35933,0.00239,0.8946105182100808,0.0019615771913046726,
HATNET,2454454.7348224,10.34964,0.00239,0.9026304910668272,0.00197916226940341,
HATNET,2454454.7387575,10.34841,0.00239,0.9036536351915001,0.001981405677163014,
HATNET,2454454.7427041,10.34495,0.00238,0.9065379719358393,0.0019794131864287134,
HATNET,2454454.7470094,10.35818,0.00242,0.8955585819587621,0.0019883043746240403,
HATNET,2454454.7509446,10.33693,0.00236,0.9132590824371654,0.0019773315913318443,
HATNET,2454454.7548681,10.35096,0.00235,0.9015337713836018,0.0019436737272949213,
HATNET,2454454.7588031,10.32327,0.0023,0.9248216755662451,0.001951458581470058,
HATNET,2454454.7627496,10.35907,0.00234,0.8948247752146964,0.001920999976148981,
HATNET,2454454.7666846,10.34366,0.00233,0.90761570055535,0.0019401326443063904,
HATNET,2454454.770643,10.351,0.00236,0.9015005582638478,0.0019518727683510834,
HATNET,2454454.7745778,10.33751,0.00232,0.9127713499562171,0.0019427793870627737,
HATNET,2454454.7785014,10.34192,0.00231,0.9090714109219977,0.0019265641827796464,
HATNET,2454454.7825174,10.35365,0.00234,0.8993029126442468,0.0019306135922821446,
HATNET,2454454.7864524,10.34856,0.00233,0.9035287994516679,0.0019313964245159503,
HATNET,2454454.7903876,10.37315,0.00239,0.8832954635853281,0.0019367671174026918,
HATNET,2454454.7944036,10.33818,0.00233,0.912208259081154,0.0019499497648248518,
HATNET,2454454.7983272,10.34907,0.00236,0.9031044869183518,0.001955345494612211,
HATNET,2454454.8022853,10.34965,0.00235,0.9026221775710582,0.001946020291093566,
HATNET,2454454.8065443,10.35241,0.00233,0.9003305772257074,0.0019245598577393563,
HATNET,2454454.810491,10.33239,0.00232,0.9170858655542496,0.0019519625762255586,
HATNET,2454454.8144262,10.33344,0.00231,0.9161993936084589,0.0019416702745280183,
HATNET,2454454.8183611,10.32463,0.00225,0.9236639633479334,0.0019066457959016972,
HATNET,2454454.8223078,10.36103,0.00237,0.8932108707970787,0.0019421190493477767,
HATNET,2454454.8262428,10.36658,0.00237,0.8886566599223639,0.0019322167743266077,
HATNET,2454454.8302473,10.35779,0.00238,0.8958803273164491,0.001956142366067109,
HATNET,2454454.8341706,10.35914,0.00239,0.8947670855891385,0.001961920490420221,
HATNET,2454454.8381058,10.35451,0.00238,0.8985908664941603,0.0019620607910606435,
HATNET,2454454.8420871,10.33906,0.0023,0.9114692047541044,0.0019232836430591192,
HATNET,2454454.8460221,10.34602,0.00229,0.9056450130253452,0.0019026853943376518,
HATNET,2454454.8499687,10.33325,0.00235,0.916359739295025,0.0019756379700397327,
HATNET,2454454.8540081,10.37101,0.00236,0.8850381671665999,0.0019162294261588768,
HATNET,2454454.8579546,10.36847,0.00242,0.887111072627629,0.0019695493539072127,
HATNET,2454454.8618781,10.34942,0.00238,0.9028134073472969,0.001971280650905107,
HATNET,2454454.8662299,10.33281,0.00233,0.9167311738972931,0.001959618013927241,
HATNET,2454454.8701649,10.34363,0.00237,0.9076407792504104,0.0019734941713976813,
HATNET,2454454.874123,10.36286,0.0024,0.8917066388045519,0.0019633907643402974,
HATNET,2454454.8781853,10.35468,0.00236,0.898450179936996,0.0019452682794966155,
HATNET,2454454.8821205,10.34916,0.00239,0.9030296289235558,0.001980037443236054,
HATNET,2454454.8861249,10.3464,0.00242,0.9053280991319985,0.002009994495320584,
HATNET,2454454.8900485,10.36428,0.00248,0.8905411662379545,0.00202618540575241,
HATNET,2454454.8939835,10.35674,0.00241,0.8967471394781817,0.0019827161524242367,
HATNET,2454454.8979763,10.3287,0.00233,0.9202079903267256,0.0019670501077626336,
HATNET,2454454.9019578,10.3354,0.00237,0.9145469379660603,0.0019885103146601497,
HATNET,2454454.9058927,10.35731,0.00245,0.8962764802907496,0.0020145664006535197,
HATNET,2454454.9099318,10.3547,0.00241,0.8984336300254991,0.0019864449984967453,
HATNET,2454454.9138669,10.34226,0.0024,0.9087867783489149,0.002000998411043482,
HATNET,2454454.9179409,10.35622,0.00242,0.8971767283549976,0.0019918969565312786,
HATNET,2454454.9219918,10.35453,0.00241,0.8985743139911433,0.0019867560520354633,
HATNET,2454454.9262855,10.33477,0.00237,0.9150777591368847,0.0019896644854627676,
HATNET,2454454.9302206,10.34454,0.00243,0.9068803670346153,0.0020217608182514814,
HATNET,2454454.9341555,10.35237,0.00246,0.900363747240973,0.002032013594690636,
HATNET,2454454.9381138,10.34558,0.0024,0.9060121045515049,0.0019948890375445978,
HATNET,2454454.9421183,10.33755,0.00237,0.9127377228363968,0.0019845765166259265,
HATNET,2454454.9462152,10.36941,0.0024,0.8863433690805927,0.0019515817300857084,
HATNET,2454454.9501504,10.35722,0.00242,0.8963507784731664,0.0019900631962431765,
HATNET,2454459.7866736,10.19857,0.00218,1.0373803085474251,0.00207476061709485,
HATNET,2454459.7906182,10.18946,0.00213,1.0461211920283535,0.0020442551734132044,
HATNET,2454459.7945533,10.19964,0.00219,1.0363584671918864,0.0020822248102295698,
HATNET,2454459.7984883,10.17659,0.00213,1.0585953939440238,0.002068631366147496,
HATNET,2454459.8024115,10.16142,0.00207,1.0734899921897474,0.002038646131956676,
HATNET,2454459.8063467,10.19506,0.00218,1.0407394089549276,0.002081478817909855,
HATNET,2454459.8106058,10.18253,0.00215,1.0528196934186782,0.0020766626980276677,
HATNET,2454459.8145409,10.19845,0.00216,1.0374949703926004,0.002055953335823869,
HATNET,2454459.8184758,10.19931,0.0022,1.0366735071358721,0.0020923685465127693,
HATNET,2454459.8224107,10.20334,0.0022,1.032832748855998,0.002084616557324033,
HATNET,2454459.8263575,10.20991,0.00222,1.0266017494164381,0.0020908769575270574,
HATNET,2454459.8302925,10.20056,0.00221,1.0354806794325357,0.002099460827106334,
HATNET,2454459.8342275,10.1905,0.00218,1.0451196180425883,0.002090239236085177,
HATNET,2454459.838151,10.19621,0.0022,1.0396376526596574,0.0020983512255516017,
HATNET,2454459.8420859,10.18108,0.00218,1.0542266727399194,0.002108453345479839,
HATNET,2454459.846021,10.19978,0.00222,1.0362248428079313,0.0021104762853519335,
HATNET,2454459.849956,10.186,0.00222,1.0494602654030363,0.002137432834123615,
HATNET,2454459.8539026,10.18035,0.00221,1.054935725494152,0.0021389063792129136,
HATNET,2454459.8578375,10.20399,0.00227,1.0322146057313129,0.00214965794037622,
HATNET,2454459.8617609,10.19473,0.00229,1.0410557806501282,0.002187172236411737,
HATNET,2454459.8657076,10.16803,0.00218,1.0669744012576505,0.002133948802515301,
HATNET,2454459.8699436,10.19941,0.0023,1.036578030374255,0.002187274742991547,
HATNET,2454459.873867,10.19501,0.00227,1.0407873378794987,0.002167511244941708,
HATNET,2454459.8777905,10.19609,0.00231,1.0397525640095118,0.0022035123145522683,
HATNET,2454459.8817254,10.18052,0.00224,1.0547705610341278,0.002167601886895822,
HATNET,2454459.885649,10.21983,0.00239,1.0172647600807456,0.0022305163088009007,
HATNET,2454459.8895838,10.17242,0.00226,1.0626689716197317,0.0022033319962023795,
HATNET,2454459.8935073,10.198,0.00235,1.0379250651976506,0.002237728351572916,
HATNET,2454459.8974424,10.20453,0.00239,1.0317013527930072,0.002262170856124117,
HATNET,2454459.9013771,10.2068,0.00241,1.0295465793402052,0.002276336932302655,
HATNET,2454459.9053123,10.16696,0.00232,1.0680264296850905,0.002273230565935238,
HATNET,2454459.9092357,10.21106,0.00247,1.0255149596490645,0.0023238733489295313,
HATNET,2454459.9131822,10.20549,0.00244,1.0307895331848633,0.0023074554687807945,
HATNET,2454459.9171057,10.19591,0.00239,1.0399249548494314,0.0022802024239359092,
HATNET,2454459.9210524,10.14808,0.00229,1.0867608880544337,0.002283194893251975,
HATNET,2454459.9249987,10.16897,0.00238,1.066051044467597,0.0023277077851677807,
HATNET,2454459.9292463,10.19423,0.00249,1.0415353149628104,0.0023792870956489886,
HATNET,2454459.9331813,10.22097,0.00258,1.0161972141945799,0.0024053108372679042,
HATNET,2454459.9371163,10.16714,0.00246,1.0678493803966695,0.0024100086933722996,
HATNET,2454460.7823703,10.2863,0.00286,0.9568547122632858,0.002510646309241282,
HATNET,2454460.7943354,10.30004,0.00282,0.9448220061190312,0.002444401887390521,
HATNET,2454460.7982588,10.30455,0.00283,0.9409054844462027,0.002442901395397022,
HATNET,2454460.8022633,10.29527,0.00281,0.9489820547574553,0.0024464583246499535,
HATNET,2454460.8107119,10.29839,0.00274,0.9462589495324606,0.0023786692859806805,
HATNET,2454460.8185702,10.29473,0.00276,0.949454156327047,0.0024041224508831644,
HATNET,2454460.8225981,10.28092,0.00269,0.9616078500056671,0.0023731423087295822,
HATNET,2454460.8304682,10.28531,0.00272,0.9577275929605218,0.002389925736562036,
HATNET,2454460.8343916,10.29557,0.00272,0.9487198775483072,0.002367447767826968,
HATNET,2454460.8385927,10.29094,0.00272,0.952774225333791,0.0023775650393650562,
